,url,title
764,http://www.mckinsey.com/business-functions/marketing-and-sales/our-insights/why-the-customer-experience-matters,Why the customer experience matters
765,https://medium.com/@hackupstate/improving-angular-performance-with-1-line-of-code-a1fb814a6476,Improving Angular performance with 1 line of code
766,https://hbr.org/2016/05/how-companies-are-using-machine-learning-to-get-faster-and-more-efficient,How Companies Are Using Machine Learning to Get Faster and More Efficient
767,http://techcrunch.com/2016/05/02/google-acquires-synergyse-an-interactive-training-service-for-google-apps/,"Google acquires Synergyse, an interactive training service for Google Apps"
768,http://info.versionone.com/webinar-safe-4-value-streams-email.html?mkt_tok=eyJpIjoiTXpjM05HVXhNRGc0TkdOayIsInQiOiJGWk90angzRjl4V0VLXC9iaW9KQzcrMm8yaXk4TlwvSW1SdkFEWTdBeG9oT3pBVDZBNjVNaWV1Zlo5YzR5UFwvTGdtQVRqTTR5VTdUWE8rZExkb0U3YTN0ZE80c2VvM2E4XC9HZUdpRm9ZenRCN1k9In0%3D,VersionOne AgilelIVE™ Webinar Series| SAFe® Expert Webinar
769,http://siliconangle.com/blog/2016/05/03/googles-dataflow-stomps-on-apache-spark-in-new-benchmark-tests/,Google's Cloud Dataflow stomps on Apache Spark in new benchmark tests
770,http://www.ericsson.com/news/2006660,Brazilian Government and Ericsson to innovate together for Internet of Things
771,http://hintjens.com/blog:116,Planned Death
772,https://kalkis-research.com/google-end-of-the-online-advertising-bubble,Google : End Of The Online Advertising Bubble
773,http://www.imdb.com/title/tt0387898/,Hidden (Caché) (2005)
774,http://www.imdb.com/title/tt0166924/,Mulholland Drive (2001)
775,http://omelete.uol.com.br/filmes/noticia/x-men-sao-paulo-vai-receber-exposicao-sobre-filmes-da-saga/,X-Men | São Paulo vai receber exposição sobre filmes da saga
776,http://www.imdb.com/title/tt0033729/,How Green Was My Valley (1941)
777,http://www.imdb.com/title/tt0042192/,All About Eve (1950)
778,http://3dfila.com.br/pecas-translucidas-transparente/,Peças Translúcidas
779,http://cio.com.br/gestao/2016/05/04/por-que-os-ceos-devem-apostar-grande-no-digital-ou-voltar-pra-casa/,Por que os CEOs devem apostar grande no digital (ou voltar pra casa) - CIO
780,http://venturebeat.com/2016/05/04/chatbots-for-work-troops-raises-2-6m-for-a-slackbot-to-help-you-use-salesforce/,Chatbots for work: Troops raises $2.6M to help you use Salesforce
781,http://www.wired.com/2016/05/ibm-letting-anyone-play-quantum-computer/,IBM Is Now Letting Anyone Play With Its Quantum Computer
782,https://www.dataquest.io/blog/kaggle-tutorial/,How I got into the top 15 of a Kaggle competition in 3 days: A Python Tutorial
783,http://techcrunch.com/2016/05/03/asias-mobile-first-economy-and-how-the-west-is-feeling-the-effects/,Asia's mobile-first economy and how the West is feeling the effects
784,http://www.b9.com.br/64774/tech/como-netflix-influencia-o-que-voce-vai-assistir-atraves-de-imagens/,Como a Netflix influencia o que você vai assistir através de imagens
785,http://www.pnl.com.br/programacao-neurolinguistica/publicacoes/como-resolver-conflitos-no-ambiente-corporativo-usando-a-pnl-,Como resolver conflitos no ambiente corporativo us
786,http://ofuturodascoisas.com/qual-e-o-pais-mais-inovador-do-mundo/,Qual é o país mais inovador do mundo?
787,http://www.mckinsey.com/business-functions/business-technology/our-insights/an-operating-model-for-company-wide-agile-development,An operating model for company-wide agile development
788,http://www.imdb.com/title/tt1276419/,A Royal Affair (2012)
789,http://www.imdb.com/title/tt0040522/,Bicycle Thieves (1948)
790,http://www.imdb.com/title/tt0050783/,Nights of Cabiria (1957)
791,https://medium.com/tech-diversity-files/if-you-think-women-in-tech-is-just-a-pipeline-problem-you-haven-t-been-paying-attention-cb7a2073b996,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files"
792,http://www.popsci.com/white-house-has-realized-artificial-intelligence-is-very-important,The White House Has Realized Artificial Intelligence Is Very Important
793,https://www.oreilly.com/ideas/algorithms-and-architecture-for-job-recommendations?imm_mid=0e34f3&cmp=em-data-na-na-newsltr_20160504,Algorithms and architecture for job recommendations
794,https://theagileist.wordpress.com/2016/05/03/personal-kanban-in-favro/,"[Tools] Personal Kanban in ""Favro"""
795,http://geekforbrains.com/post/after-a-year-of-nodejs-in-production,After a year of using NodeJS in production
796,http://uxmag.com/articles/4-strategies-for-mastering-ux-in-virtual-reality-games,4 Strategies for Mastering UX in Virtual Reality Games
797,http://money.cnn.com/2015/04/16/smallbusiness/mimo-wearable-baby-monitor/index.html,Mimo baby monitor helps parents get more sleep
798,http://googleappsupdates.blogspot.com/2016/05/accept-questions-from-your-audience.html,Accept questions from your audience when presenting in Google Slides
799,http://mobile.nytimes.com/2016/05/05/technology/apple-set-to-move-to-its-spaceship-should-try-more-moonshots.html?referer=https://www.google.com/,"Apple, Set to Move to Its Spaceship, Should Try More Moonshots"
800,https://www.brianchristner.io/docker-cleanup-script-comparison/,Docker Cleanup Scripts Comparison
801,http://gianarb.it/blog/docker-inside-docker-and-jenkins-2,Docker inside docker and overview about Jenkins 2
802,http://m.folha.uol.com.br/mercado/2016/05/1766559-burrofones-ainda-sao-25-dos-celulares.shtml,"No Brasil, '25% dos celulares ainda são 'Burrofones'"
803,http://radar.oreilly.com/2015/07/6-reasons-why-i-like-keystoneml.html,6 reasons why I like KeystoneML
804,http://exame.abril.com.br/mercados/noticias/a-reuniao-secreta-em-que-wall-street-testou-dinheiro-digital,A reunião secreta em que Wall Street testou dinheiro digital | EXAME.com
805,http://googlediscovery.com/2016/05/04/google-slides-incorpora-recurso-de-perguntas-e-respostas-em-tempo-real/,"Google Slides incorpora recurso de ""perguntas e respostas"" em tempo real | Google Discovery"
806,http://www.mastertech.tech/edu/como-ter-um-bom-relacionamento-com-a-escrita/,MasterTech - Como ter um bom relacionamento com a Escrita
807,http://m.folha.uol.com.br/poder/2016/05/1768000-teori-afasta-eduardo-cunha-do-mandato-na-camara.shtml,Teori afasta Eduardo Cunha do mandato na Câmara
808,http://exame.abril.com.br/negocios/dino/noticias/banco-desafia-empreendedores-e-estudantes-de-tecnologia-a-buscarem-inovacao-para-processos.shtml,Banco desafia empreendedores e estudantes de tecnologia a buscarem inovação para processos | EXAME.com
809,https://letstalkpayments.com/forget-wallets-check-out-this-serious-fintech-product-being-built-in-india-zestmoney-for-instant-credit/,"Forget Wallets, Check out This Serious FinTech Product Built in India: ZestMoney for Instant Credit"
810,https://angular.io/styleguide,Angular 2
811,http://revistaapolice.com.br/2016/05/porto-seguro-compra-carteira-de-seguros-auto-da-chubb/,Porto Seguro compra carteira de seguros Auto da Chubb
812,http://techcrunch.com/2016/04/07/dag-kittlaus-co-founder-of-siri-will-give-the-worlds-first-demo-of-a-next-gen-ai-called-viv-at-disrupt-ny/,"Dag Kittlaus, co-founder of Siri, will give the world's first demo of a next gen AI called Viv at Disrupt NY"
813,http://www.imdb.com/title/tt0191043/,The Color of Paradise (1999)
814,http://www.imdb.com/title/tt2316411/,Enemy (2013)
815,https://blog.kissmetrics.com/google-analytics-data-errors/,29 Common Google Analytics Data Errors And How To Fix Them
816,https://novoed.com/prototyping-2016-1,Design Kit: Prototyping
817,http://www.segs.com.br/educacao/14911-unimart-shopping-campinas-e-tetra-pak-realizam-circuito-da-reciclagem.html,Unimart Shopping Campinas e Tetra Pak realizam Circuito da Reciclagem
818,http://www.oreilly.com/pub/e/3709,"Creative partnerships: Machine learning and the future of design - O'Reilly Media Free, Live Events"
819,http://www.bloomberg.com/news/articles/2016-05-05/chatbots-are-your-newest-dumbest-co-workers,"Chatbots Are Your Newest, Dumbest Co-Workers"
820,http://www.oreilly.com/pub/e/3709,"Creative partnerships: Machine learning and the future of design - O'Reilly Media Free, Live Events"
821,http://projetodraft.com/empresas-inovadoras-nao-fazem-produtos-constroem-conceitos-que-se-tornam-experiencias-irresistiveis/,"""Empresas inovadoras não fazem produtos - constroem conceitos que se tornam experiências irresistíveis"""
822,http://www.gazetadopovo.com.br/agronegocio/agricultura/cientistas-trabalham-em-tecnica-que-permite-imprimir-alimentos-674trp5krh2w4xy1t9fra4cpk,Cientistas trabalham em técnica que permite imprimir alimentos
823,http://gizmodo.uol.com.br/suzana-herculano-houzel-deixa-o-brasil/,Suzana Herculano-Houzel deixa o Brasil e expõe problemas profundos da ciência no país
824,http://www.melhoresdestinos.com.br/aeronave-design-latam.html,TAM recebe primeira aeronave com o design e pintura da LATAM e avança na implantação da nova marca!
825,http://www.theverge.com/2016/5/5/11599068/google-ai-engine-bot-romance-novels,"Google's AI engine is reading 2,865 romance novels to be more conversational"
826,https://medium.com/javascript-scene/how-one-jira-ticket-made-my-employer-1mm-month-7-metrics-that-actually-matter-ffb5b2376a6b,How One Jira Ticket Made My Employer $1MM/Month: 7 Metrics that Actually Matter - JavaScript Scene
827,http://startupi.com.br/2016/05/visa-lanca-desafio-para-startups-de-tecnologia/,Visa lança desafio para startups de tecnologia - Startupi
828,http://googlediscovery.com/2016/05/04/youtube-pode-lancar-servico-de-televisao-online-unplugged-em-2017/,"YouTube pode lançar serviço de televisão online ""Unplugged"" em 2017 | Google Discovery"
829,https://cloudplatform.googleblog.com/2016/04/Google-Cloud-and-Autodesk-enable-10x-improvement-in-media-rendering-efficiency.html,Google Cloud and Autodesk enable 10x improvement in media rendering efficiency
830,http://themacro.com/articles/2016/05/the-startup-zeitgeist/,The Startup Zeitgeist
831,http://www.administradores.com.br/noticias/negocios/carne-artificial-acabara-com-o-agronegocio-brasileiro-afirma-especialista/110412/,"Carne artificial acabará com o agronegócio brasileiro, afirma especialista"
832,http://www.billboard.com/articles/business/7350110/chatbot-vinyl-records-startup-the-edit,How a Chatbot Helped This Vinyl Records Startup Make $1 Million in 8 Months
833,http://www.cnet.com/news/vr-possibilities-at-google-io-2016-four-things-im-hoping-to-see/,VR possibilities at Google I/O 2016: Four things I'm hoping to see
834,http://www.agricultura.gov.br/politica-agricola/zoneamento-agricola,Zoneamento Agrícola - MAPA
835,https://dzone.com/articles/javaserver-faces-23-1,JavaServer Faces 2.3 Quick Reference - DZone Java
836,http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/five-priorities-for-competing-in-an-era-of-digital-globalization,Five priorities for competing in an era of digital globalization
837,http://techcrunch.com/2016/05/06/google-connects-bigquery-to-google-drive-and-sheets/,Google connects BigQuery to Google Drive and Sheets
838,https://www.thinkwithgoogle.com/articles/youtube-empowering-ads-engage.html?utm_source=Gplus&utm_medium=social&utm_campaign=Think,Susan Wojcicki on the Effectiveness of Empowering Ads on YouTube
839,https://databricks.com/blog/2016/02/08/auto-scaling-scikit-learn-with-spark.html,Auto-scaling scikit-learn with Spark
840,http://www.wired.com/2016/05/sfmoma-audio-tour-app/,The SFMOMA's New App Will Forever Change How You Enjoy Museums
841,http://extra.globo.com/noticias/rio/quando-ignorancia-vence-solidariedade-19250735.html,Quando a ignorância vence a solidariedade
842,http://www.wired.com/2016/05/facebook-trying-create-ai-can-create-ai/,Building AI Is Hard-So Facebook Is Building AI That Builds AI
843,https://medium.com/@intercom/designing-smart-notifications-36336b9c58fb,Designing smart notifications
844,http://www.infoworld.com/article/2607426/application-development/nashorn--javascript-made-great-in-java-8.html,Nashorn: JavaScript made great in Java 8
845,http://littlerobots.nl/blog/stetho-for-android-debug-builds-only/,Stetho for Android debug builds only
846,http://www.posteriorscience.net/?p=206,Programming by poking: why MIT stopped teaching SICP
847,https://www.buzzfeed.com/williamalden/inside-palantir-silicon-valleys-most-secretive-company,"Inside Palantir, Silicon Valley's Most Secretive Company"
848,http://www.businessinsider.com/new-clues-about-google-project-soli-2016-5,Google is quietly making progress on one of its most jaw-dropping tech projects
849,http://techcrunch.com/2016/05/07/the-next-ai-is-no-ai/,The next AI is no AI
850,http://techcrunch.com/2016/05/07/the-next-stop-on-the-road-to-revolution-is-ambient-intelligence/,The next stop on the road to revolution is ambient intelligence
851,http://techcrunch.com/2016/05/07/bots-messenger-and-the-future-of-customer-service/,"Bots, Messenger and the future of customer service"
852,http://mashable.com/2016/05/07/inside-the-offices-of-new-yorks-biggest-startups/,Inside the offices of New York's biggest startups
853,http://www.randalolson.com/2016/05/08/tpot-a-python-tool-for-automating-data-science/,TPOT: A Python tool for automating data science
854,http://www.androiddesignpatterns.com/2014/12/activity-fragment-transitions-in-android-lollipop-part1.html,Getting Started with Activity & Fragment Transitions (part 1)
855,http://techcrunch.com/2016/05/09/introducing-the-startup-battlefield-companies-of-disrupt-ny-2016/,Introducing the Startup Battlefield companies of Disrupt NY 2016
856,http://www.imdb.com/title/tt1130884/,Shutter Island (2010)
857,https://www.toptal.com/nodejs/top-10-common-nodejs-developer-mistakes,The Top 10 Most Common Mistakes That Node.js Developers Make
858,https://www.coursera.org/learn/human-language/,"Miracles of Human Language: An Introduction to Linguistics - Universiteit Leiden, Meertens instituut (KNAW) | Coursera"
859,http://techcrunch.com/2016/05/09/heres-what-viv-looks-like-the-next-generation-ai-assistant-built-by-siri-creator/,"Here's what Viv looks like, the next generation AI assistant built by Siri creator"
860,http://tableless.com.br/quando-o-scrum-ira-falhar/,Quando o Scrum irá falhar - Tableless
861,http://www.paramocinhos.com.br/2016/05/no-dia-das-maes-avon-lanca-campanha-com.html,"No dia das mães, Avon lança campanha com mãe de jovem gay"
862,http://blog.irvingwb.com/blog/2016/04/is-fintech-forcing-banking-to-its-digital-disruption-tipping-point.html,Is FinTech Forcing Banking to a Tipping Point?
863,http://www.mckinsey.com/industries/financial-services/our-insights/a-digital-crack-in-bankings-business-model,A digital crack in banking's business model
864,http://thefinancialbrand.com/58640/35-innovative-inspirational-banking-websites/,35 Innovative and Inspirational Website Designs in Banking
865,http://www.practicalecommerce.com/articles/122843-12-Apps-for-Live-streaming-Video,[Tools] 12 Apps for Live-streaming Video
866,http://cio.com.br/opiniao/2016/05/09/sua-empresa-ja-tem-um-201copen-innovation-lab201d/,"Sua empresa já tem um ""Open Innovation Lab"" ? - CIO"
867,http://venturebeat.com/2016/05/09/facebook-details-its-company-wide-machine-learning-platform-fblearner-flow/,"Facebook details its company-wide machine learning platform, FBLearner Flow"
868,https://medium.com/airbnb-engineering/how-airbnb-uses-machine-learning-to-detect-host-preferences-18ce07150fa3,How Airbnb uses Machine Learning to Detect Host Preferences - Airbnb Engineering & Data Science
869,https://medium.com/@mjhirn/tensorflow-wins-89b78b29aafb,Tensorflow wins
870,http://techcrunch.com/2016/05/09/behold-ai-launches-artificially-intelligent-medical-software-to-find-abnormalities-faster/,Behold.ai launches artificially intelligent medical software to find abnormalities faster
871,https://blogdoiphone.com/2016/05/swift-3/,Apple anuncia a 3ª geração da linguagem Swift para o final deste ano
872,http://www.brasilpost.com.br/2016/05/09/dicionario-houaiss-palavr_n_9873224.html,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss"
873,http://finance.yahoo.com/news/swarm-correctly-predicts-kentucky-derby-160000074.html,"Swarm A.I. Correctly Predicts the Kentucky Derby, Accurately Picking all Four Horses of the Superfecta at 540 to 1 Odds"
874,http://www.en.uni-muenchen.de/news/newsarchiv/2016/haim_journalism.html,What readers think about computer-generated texts
875,http://techcrunch.com/2016/05/10/facebook-chatbot-analytics/,"Facebook says 10K+ developers are building chatbots, analytics coming"
876,http://www.businessinsider.com/amazons-share-of-grocery-industry-2016-5,Amazon has a huge opportunity in grocery delivery
877,http://www.forbes.com/sites/janakirammsv/2016/05/09/five-unique-features-of-google-compute-engine-that-no-iaas-provider-could-match/,5 Unique Features Of Google Compute Engine That No IaaS Provider Could Match
878,https://medium.com/slack-developer-blog/introducing-sign-in-with-slack-290949e1c3f5,Introducing Sign in with Slack - Slack Platform Blog
879,http://googleappsupdates.blogspot.com.br/2016/05/stay-focused-with-google-calendar-event.html,Stay focused with Google Calendar event notifications in your browser
880,http://www.smartinsights.com/mobile-marketing/mobile-marketing-analytics/mobile-marketing-statistics/,Mobile marketing statistics 2016
881,http://exame.abril.com.br/tecnologia/noticias/startup-usa-algoritmo-e-rede-social-para-aprovar-emprestimos,Startup usa algoritmo e rede social para aprovar empréstimos | EXAME.com
882,http://www.valor.com.br/financas/4283234/itau-preve-aumentar-escala-da-conectcar,Itaú prevê aumentar escala da ConectCar
883,http://www.networkworld.com/article/3068005/android/what-swag-will-google-io-2016-attendees-take-home.html,What SWAG will Google I/O 2016 attendees take home?
884,http://arstechnica.com/gadgets/2016/05/google-io-2016-preview-a-chromeandroid-merger-project-tango-vr/,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?
885,http://readwrite.com/2016/05/09/blockhain-new-ir/,Will blockchain drive the fourth Industrial Revolution?
886,http://readwrite.com/2016/05/10/internet-of-things-world-event-pt4/,Largest IoT Event Kicks Off at Santa Clara Convention Center
887,https://medium.com/enrique-dans/welcome-to-googlebank-facebook-bank-amazon-bank-and-apple-bank-c9c3955006d4,"Welcome to GoogleBank, Facebook Bank, Amazon Bank, and Apple Bank - Enrique Dans"
888,http://www.danbp.org/w/Sem_Parar_vs_Conectcar,Sem Parar vs Conectcar - DanBP.org
889,https://www.elastic.co/webinars/sneak-peek-of-graph-capabilities-with-elasticsearch,Graph Capabilities with the Elastic Stack
890,https://github.com/blog/2164-introducing-unlimited-private-repositories,Introducing unlimited private repositories
891,http://www.embarcados.com.br/1o-congresso-brasileiro-de-iot/,1º Congresso Brasileiro de IoT - Embarcados
892,http://www.androidpolice.com/2016/05/10/google-now-posting-full-ota-images-for-nexus-devices-alongside-factory-images/,Google Now Posting Full OTA Images For Nexus Devices Alongside Factory Images
893,http://www.theverge.com/2016/5/10/11653606/whatsapp-mac-windows-desktop-apps-download,WhatsApp just released desktop apps for Mac and Windows
894,https://www.buzzfeed.com/alexkantrowitz/ozlo-the-ai-chatbot-wants-to-help-you-find-coffee-and-food,Ozlo The AI Chatbot Wants To Help You Find Coffee And Food
895,http://revistagloborural.globo.com/Noticias/Economia/noticia/2016/05/empresas-intensificam-operacoes-de-barter-diante-da-dificuldade-de-credito.html,Empresas intensificam operações de barter diante da dificuldade de crédito
896,https://blog.flowlog-stats.com/2016/05/05/production-ready-jenkins-2-0-in-two-steps-with-docker/,Production Ready Jenkins 2.0 in Two Steps with Docker
897,http://startupi.com.br/2016/05/e-os-vencedores-do-latam-founders-awards-2016-sao/,E os vencedores do Latam Founders Awards 2016 são... - Startupi
898,http://www.diolinux.com.br/2016/05/linus-torvalds-ted-talks-legendado-pt-br.html,Assista a entrevista de Linus Torvalds no TED legendada
899,http://techcrunch.com/2016/05/10/3dprintler-lets-you-order-a-3d-print-via-chatbot/,3Dprintler lets you order a 3D print via chatbot
900,http://www.wired.com/insights/2014/09/e-commerce-to-web-3-0/,From E-Commerce to Web 3.0: Let the Bots Do the Shopping
901,http://www.autossegredos.com.br/2016/05/11/consorcio-venda-de-novas-cotas-cai-135-no-1o-trimestre/,"Consórcio: Venda de novas cotas cai 13,5% no 1º trimestre"
902,https://www.oreilly.com/ideas/from-insight-as-a-service-to-insightful-applications?imm_mid=0e3906&cmp=em-data-na-na-newsltr_20160511,From Insight-as-a-Service to insightful applications
903,https://endeavor.org.br/3m-funcionarios-empreendedores/,3M e o perfil intraempreendedor | Endeavor Brasil
904,http://www.androidpolice.com/2016/05/11/rumor-android-vr-will-launch-at-io-with-standalone-headset-reference-appears-in-unreal-engine/,"Rumor: ""Android VR"" Will Launch At I/O With Standalone Headset, Reference Appears In Unreal Engine"
905,http://www.cnet.com/news/ibms-watson-aims-to-make-being-in-hospital-suck-a-whole-lot-less/,IBM's Watson aims to make hospital stays suck a whole lot less
906,http://www.wired.com/2016/05/youtubes-new-messenger-means-youll-never-leave-youtube/,YouTube's New Messenger Means You'll Never Have to Leave YouTube
907,http://googleappsupdates.blogspot.com.br/2016/05/dial-in-with-ease-using-latest-google.html,Dial in with ease using the latest Google Calendar app for Android
908,http://figosefunghis.com.br/2016/05/baiao-de-dois-uma-delicia-brasileirissima.html,Baião de Dois - uma delicia brasileiríssima
909,http://entretenimento.r7.com/receitas-e-dietas/noticias/faca-um-pratico-bolinho-de-parmesao-20091125.html,Bolinho de parmesão
910,https://hbr.org/2016/05/what-millennials-want-from-a-new-job?referral=00563&cm_mmc=email-_-newsletter-_-daily_alert-_-alert_date&utm_source=newsletter_daily_alert&utm_medium=email&utm_campaign=alert_date,What Millennials Want from a New Job
911,http://www.goodreads.com/book/show/76865.Good_to_Great,Good to Great
912,http://simplystatistics.org/2016/05/11/palantir-struggles/,The Real Lesson for Data Science That is Demonstrated by Palantir's Struggles
913,http://blog.cloudera.com/blog/2014/04/making-apache-spark-easier-to-use-in-java-with-java-8/,Making Apache Spark Easier to Use in Java with Java 8 - Cloudera Engineering Blog
914,http://blog.cloudera.com/blog/2014/04/making-apache-spark-easier-to-use-in-java-with-java-8/,Making Apache Spark Easier to Use in Java with Java 8 - Cloudera Engineering Blog
915,http://www.amazon.com/Gold-Mine-Novel-Lean-Turnaround/dp/0974322563,The Gold Mine: A Novel of Lean Turnaround
916,http://gradle.org/blog/agile-is-dead/,"Agile is Dead, Long Live Continuous Delivery - Gradle"
917,http://www.tecmundo.com.br/internet/104717-dilma-regula-marco-civil-acaba-whatsapp-facebook-gratis-celular.htm,Dilma regula Marco Civil e acaba com WhatsApp e Facebook grátis no celular
918,http://googlediscovery.com/2016/05/12/google-lanca-teclado-virtual-para-iphone/,Google lança teclado virtual para iPhone com recursos de pesquisa | Google Discovery
919,http://www.geekwire.com/2016/future-machine-learning-5-trends-watch-around-algorithms-cloud-iot-big-data/,"The future of machine learning: 5 trends to watch around algorithms, cloud, IoT, and big data - GeekWire"
920,http://olhardigital.uol.com.br/video/robos-bots-serao-tao-populares-quanto-apps-entenda-a-nova-tendencia/57797,Robôs (bots) serão tão populares quanto apps; entenda a nova tendência
921,http://eleganthack.com/the-art-of-the-okr/,The Art of the OKR
922,http://tins.rklau.com/2013/05/how-google-sets-goals-okrs.html,tins ::: Rick Klau's weblog
923,http://tins.rklau.com/2013/05/how-google-sets-goals-okrs.html,tins ::: Rick Klau's weblog
924,https://library.gv.com/how-google-sets-goals-okrs-a1f69b0b72c7?gi=cad1c7471c86,How Google sets goals: OKRs - GV Library
925,https://library.gv.com/how-google-sets-goals-okrs-a1f69b0b72c7?gi=cad1c7471c86,How Google sets goals: OKRs - GV Library
926,http://eleganthack.com/the-art-of-the-okr/,The Art of the OKR
927,http://www.bbc.com/earth/story/20150904-the-bizarre-beasts-living-in-romanias-poison-cave,The bizarre beasts living in Romania's poison cave
928,http://techcrunch.com/2016/05/11/the-blockchain-is-the-new-google/,The Blockchain is the new Google
929,https://about.gitlab.com/2016/05/11/git-repository-pricing/,The future of SaaS hosted git repository pricing
930,http://googleresearch.blogspot.com.br/2016/05/announcing-syntaxnet-worlds-most.html,Announcing SyntaxNet: The World's Most Accurate Parser Goes Open Source
931,http://blog.caelum.com.br/design-sprint-onde-o-design-e-a-velocidade-importam/,Design Sprint: onde o design e a velocidade importam
932,https://bitsonblocks.net/2016/05/09/confused-by-blockchains-revolution-vs-evolution/,Confused by blockchains? Revolution vs Evolution
933,http://9to5google.com/2016/05/11/google-amazon-echo-chirp/,Report: Google I/O to focus on voice search as Google preps 'Chirp' competitor to Amazon Echo
934,http://www.infomoney.com.br/minhas-financas/consumo/noticia/4965754/cade-autoriza-itau-unibanco-mastercard-criarem-nova-bandeira-cartao,Cade autoriza Itaú Unibanco e Mastercard a criarem nova bandeira de cartão
935,http://fortune.com/2016/05/12/google-cloud-land-olakes/,Google Cloud Goes to the Farm
936,http://venturebeat.com/2016/05/12/amazon-just-released-a-dash-button-for-aws-iot/,Amazon just released a Dash button for AWS IoT
937,http://www.theverge.com/2016/5/12/11662616/google-gboard-keyboard-iphone-ios,Google releases keyboard for the iPhone with built-in search features
938,http://techcrunch.com/2016/05/12/clarifying-the-uses-of-artificial-intelligence-in-the-enterprise/,Clarifying the uses of artificial intelligence in the enterprise
939,http://www.wired.com/2016/05/javascript-conquered-web-now-taking-desktop/,JavaScript Conquered the Web. Now It's Taking Over the Desktop
940,http://www.geekwire.com/2016/university-of-washington-disney-develop-cheap-touch-sensitive-paper/,University of Washington partners with Disney to develop cheap touch-sensitive paper - GeekWire
941,http://www.proxxima.com.br/home/proxxima/2016/05/11/adobe-quer-potencializar-area-de-marketing-digital.html,Adobe quer potencializar área de marketing digital - Meio & Mensagem
942,http://thenextweb.com/insider/2016/05/13/the-internet-of-eyes-and-the-personification-of-everything-around-you/,It's coming! The Internet of Eyes will allow objects to see
943,https://quip.com/blog/quip-slack-integration,Quip now connects with Slack to help teams kick more butt across the globe
944,http://googlediscovery.com/2016/05/13/app-do-youtube-ganha-sistema-de-bate-papo-privado/,App do YouTube ganha sistema de bate-papo privado | Google Discovery
945,http://googlediscovery.com/2016/05/12/app-do-google-search-para-android-agora-busca-por-musicas-no-brasil/,App do Google Search para Android agora busca por músicas no Brasil | Google Discovery
946,http://googlediscovery.com/2016/05/12/google-now-on-tap-estreia-no-brasil/,Google Now on Tap estreia no Brasil | Google Discovery
947,http://businessmodelgeneration.com/book?_ga=1.148589566.872337552.1463145288,Strategyzer | Business Model Generation - Book
948,https://matthewearl.github.io/2016/05/06/cnn-anpr/?utm_source=hackernewsletter&utm_medium=email&utm_term=fav,Number plate recognition with Tensorflow
949,http://irving.com.br/esp8266/nodemcu-esp8266-o-modulo-que-desbanca-o-arduino-e-facilitara-a-internet-das-coisas/,NodeMCU (ESP8266) o módulo que desbanca o Arduino e facilitará a Internet das Coisas...
950,https://channel9.msdn.com/Blogs/Seth-Juarez/Anders-Hejlsberg-on-Modern-Compiler-Construction,Anders Hejlsberg on Modern Compiler Construction (Channel 9)
951,https://blog.ryantoohil.com/category/google-calendar,TNSFF
952,http://venturebeat.com/2016/05/11/amazon-open-sources-its-own-deep-learning-software-dsstne/,"Amazon open-sources its own deep learning software, DSSTNE"
953,https://www.talkingpayments.com/news/1048/93-of-banks-expect-video-to-boost-satisfaction,Talking Payments - Article Profile - 93% of banks expect video to boost satisfaction
954,http://www.ribbonfarm.com/2016/05/12/artem-vs-predator/,Artem vs. Predator
955,http://thenextweb.com/dd/2016/05/12/google-just-open-sourced-something-called-parsey-mcparseface-change-ai-forever/,"Google just open sourced something called 'Parsey McParseface,' and it could change AI forever"
956,http://exame.abril.com.br/negocios/noticias/ccr-vende-dona-do-sem-parar-para-a-dbtrans-por-r-4-bi,CCR vende dona do Sem Parar por R$ 4 bi | EXAME.com
957,http://techcrunch.com/2016/05/13/google-may-unveil-android-vr-headset-at-io-conference/,Google may unveil Android VR headset at I/O conference
958,http://www.androidcentral.com/google-io-2016-preview-android-n-android-vr-project-chirp-play-store-chromebooks-and-more,"Google I/O 2016 preview: Android N, Android VR, Project Chirp, Play Store on Chromebooks and more!"
959,https://www.thinkwithgoogle.com/articles/time-pressure-behavioral-science-considerations-mobile-marketing.html?utm_source=2016-05-think-content-alert-usa&utm_medium=email-d&utm_campaign=20160511-mobile-alert-OT-DM-DV&utm_content=Moments-article-title&mkt_tok=eyJpIjoiT0ROaFlURmxPVEl4T1dWbSIsInQiOiJrVDhJbUQ4cEJibEU3NGVMUUZLVWlXN251aXJZcHlySDFVNUk2NXZwa2tIaStjRjlzbWVsSlpTbGtkbk56YksrSzJtbUp0YnU5eU5hd3oybWdiUUhkeGlQSFZOQ3JxYjJZOFBXcVZiYlNFRT0ifQ%3D%3D,Time Pressure: Behavioral Science Considerations for Mobile Marketing
960,http://startse.infomoney.com.br/portal/2016/05/11/19186/1-das-empresas-dominam-94-das-receitas-na-app-store/,1% das empresas dominam 94% das receitas na App Store
961,https://www.elastic.co/blog/found-optimizing-elasticsearch-searches,Optimizing Elasticsearch Searches
962,https://arc.applause.com/2016/05/13/google-io-2016-machine-learning-virtual-reality-android-n/,"Google I/O 2016 Preview: Machine Learning, Virtual Reality And Android N - ARC"
